,movie_url,username,date,score,review
328,https://www.metacritic.com/movie/the-dead-lands/user-reviews/?filter=Positive%20Reviews,Porcypine,"Jul 10, 2022",10,A wonderful journey though an overlooked culture. Similar to that of apocalypto in presentation with the stage of a simple action adventure. Wonderful character designs and costumes. Subtles throughout with no English which draws the viewer in. No Shakey cam action scenes. Wonderful would recommend and watch agian anytime.
329,https://www.metacritic.com/movie/search-party/user-reviews/?filter=Positive%20Reviews,gpcu12,"Oct 7, 2019",10,"THIS IS TRULY ONE OF THE FUNNIEST MOVIES I HAVE EVER SEEN. THE DIRECTOR IS A GENIUS, AS WELL AS ALL OF THE ACTORS. THE CRITICS ARE SO WRONG ON THIS ONE! WATCH IT AND YOU WILL LAUGH YOUR *** OFF! SOMETIMES THE CRITICS ARE RIGHT (AND I SOMETIMES LISTEN TO THEM), BUT BOY DID THEY GET THIS ONE VERY WRONG! DON'T MISS A SERIOUSLY FUNNY MOVIE!!! I HOPE SOMEONE SEES MY REVIEW (WHICH I TOOK THE TIME TO WRITE, ON PURPOSE) AND HAS THE CHANCE TO LAUGH THEIR *** OFF TOO!! LET'S MAKE MORE COMEDIES JUST LIKE THIS ONE!! P-E-R-F-E-C-T!!! (although there is some vulgarity, who cares... it is SO MUCH MORE THAN THAT... don't be so serious, laugh a little! It's the best medicine! :))"
330,https://www.metacritic.com/movie/search-party/user-reviews/?filter=Positive%20Reviews,Ralfbergs,"Aug 25, 2016",8,"In my opinion it was really funny movie with lots of actors and actresses from tv series (sitcoms) many people enjoy. Yes, the whole story was a bit dumb, but it is a comedy, what else you want - it was funny, it wasn't like there were far jokes or whatever, I mean some others here say that it is vulgar or whatever, for immature people. But most comedies are like that, if you don't want to see that then don't watch comedies."
331,https://www.metacritic.com/movie/max-steel/user-reviews/?filter=Positive%20Reviews,bernool,"Nov 19, 2022",10,"Spider-Man: Far From Home is a 2019 American superhero film based on the Marvel Comics character Spider-Man, co-produced by Columbia Pictures and Marvel Studios, and distributed by Sony Pictures Releasing. It is the sequel to Spider-Man: Homecoming (2017) and the 23rd film in the Marvel Cinematic Universe (MCU). The film was directed by Jon Watts, written by Chris McKenna and Erik Sommers, and stars Tom Holland as Peter Parker / Spider-Man, alongside Samuel L. Jackson, Zendaya, Cobie Smulders, Jon Favreau, J. B. Smoove, Jacob Batalon, Martin Starr, Marisa Tomei, and Jake Gyllenhaal. In the film, Parker is recruited by Nick Fury (Jackson) and Mysterio (Gyllenhaal) to face the Elementals while he is on a school trip to Europe.

Discussions for a sequel to Spider-Man: Homecoming began by October 2016, and the project was confirmed later that year. Holland, Watts, and the writers were all set to return by the end of 2017. In 2018, Jackson and Gyllenhaal joined the cast as Fury and Mysterio, respectively. Holland revealed the sequel's title ahead of filming, which began that July and took place in England, the Czech Republic, Italy, and the New York metropolitan area. Production wrapped in October 2018. The marketing campaign is one of the most expensive for a film ever and attempted to avoid revealing spoilers for Avengers: Endgame prior to its April 2019 release.

Spider-Man: Far From Home premiered at the TCL Chinese Theatre on June 26, 2019, and was theatrically released in the United States on July 2, as the last film in Phase Three of the MCU. The film received positive reviews with praise for its humor, action sequences, visuals, and the performances of Holland and Gyllenhaal. It grossed over $1.1 billion worldwide, making it the first Spider-Man film to pass the billion-dollar mark, the fourth-highest-grossing film of 2019, and became Sony Pictures' highest-grossing film and the 24th-highest-grossing film of all time. A sequel, Spider-Man: No Way Home, was released in December 2021."
332,https://www.metacritic.com/movie/max-steel/user-reviews/?filter=Positive%20Reviews,BilalPervaiz58,"Oct 28, 2018",10,"I don't know why people post bad review but I watched the mvoie
and I really liked the film its Full of Action & high Fantasy...
( I don't know may there was less marketing efforts etc which makes Box Office negative report but I watched the film and this film full of action and high fantasy and its Tremendous)
Regards"
333,https://www.metacritic.com/movie/max-steel/user-reviews/?filter=Positive%20Reviews,Elizabeht,"Jan 29, 2018",9,"I liked the movie is interesting and very exciting and different from the usual I always see the same Marvel formula in superhero movies, and I hope they get a sequel, I know they can improve."
334,https://www.metacritic.com/movie/max-steel/user-reviews/?filter=Positive%20Reviews,giancarlosanch,"Jan 27, 2018",8,"It's an entertaining, fun and very interesting movie, it's a pity that it's so hated."
335,https://www.metacritic.com/movie/max-steel/user-reviews/?filter=Positive%20Reviews,Carlosluissanch,"Jan 27, 2018",7,"It's a pretty acceptable movie, and I think they're stupid that it's so hated without meaning."
336,https://www.metacritic.com/movie/max-steel/user-reviews/?filter=Positive%20Reviews,TheQuietGamer,"Sep 4, 2017",7,"With two animated TV series already under their belt, Mattel tries their hand at bringing their long-running action figure line into live-action form on the big-screen. Based on the 2013 reimagining series that ran on Disney XD, ""Max Steel"" is another entry in the ever-growing superhero film market that is currently being dominated by the comic book bigshots Marvel and DC. Max Steel is an admirable attempt at getting another series going, but was ultimately doomed to be DOA due to the fact that it's a more obscure character and clearly just didn't have the flash or history of it's competition. That's not to say it's all bad though. In fact, Max Steel can be quite entertaining. It's just that a reliance on formula holds it back. It's pretty much your standard superhero origin story. You can see bits of Raimi's Spider-Man as Max McGrath plays around with his newly discovered powers, the plot itself is derivative of those two Amazing Spider-Man movies, and the villain feels like he was pulled straight from 2008's Iron Man. It's a hodgepodge of borrowed ideas tied together with the character's own original lore, which I must say is surprisingly well-handled in that you get an answer to all your questions by the end of the film. Further explanation as to the reasoning behind those explanations, like what actually causes Max's weird powers in the first place isn't something the movie gets into. Oh, so he's filled with Tachyon energy. Why? Because aliens? Okay I guess. The writing is just lacking a little something needed to stand up amongst it's very successful peers.

The action scenes in the movie are fine and the characters themselves are pretty likable. Even believable. Particularly Max himself. Ben Winchell does a great job in the lead role. The dialog itself is surprisingly great as well. The interactions between characters feel real right up until some cheesy dialog during the final showdown. It's this kind of stuff that kept me engaged and entertained even though the movie isn't exactly the next great superhero epic. Even Max's personal dramas of loneliness and an absent father are relatable in a way that this year's Power Ranger's movie was. Luckily, this movie is much better in the action department. The humorous dialog from Josh Brener as ""Steel"" is also much appreciated.

Overall, Max Steel isn't as bad as a lot of movie based on toys have been. It by no means soars to new heights, but can at least prove to be a suitable way to pass the time between the next Marvel and DC film if you really find yourself needing your superhero fix. It should come as no surprise though that the real audience for this movie are the kids who enjoyed the Disney XD show. They'll have a blast watching their once animated hero brought to life in live-action form in his own feature film. Parents and older siblings might even find themselves enjoying it too. So long as they go this knowing it isn't a real standout in any way."
337,https://www.metacritic.com/movie/home-sweet-hell/user-reviews/?filter=Positive%20Reviews,Meth-dude,"Dec 22, 2016",7,"It wasn't as bad as people makes it out to be. The acting wasn't too bad, the script wasn't that bad either and the movie was kind of entertaining. Sure, it was downright stupid and the movie didn't make sense, but it wasn't that bad."
338,https://www.metacritic.com/movie/martyrs/user-reviews/?filter=Positive%20Reviews,cxnfusedminds,"Jun 13, 2021",10,this movie is underapreciated. I watched it twice and cried in both times. idk why people hate it
339,https://www.metacritic.com/movie/martyrs/user-reviews/?filter=Positive%20Reviews,JLau,"Sep 25, 2020",7,[SPOILER ALERT: This review contains spoilers.]
340,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Positive%20Reviews,Undram,"Jun 28, 2024",9,I would recommend to watch this movie and I love the characters and I like the acting.
341,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Positive%20Reviews,Doljoo,"Jun 27, 2024",10,I would recommend to watch this movie.I love the character. This was fun to watch
342,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Positive%20Reviews,mwowta,"Jun 27, 2024",8,"It's a good movie. People's simple life, family relationships, crime scenes, fights, shootings, interesting adventure stories, all these things are shown together in this movie. I like this movie. After watching the trailer, I wanted to watch the movie."
343,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Positive%20Reviews,Tumbler1526,"Oct 2, 2020",9,"The vivid realization of what goes on in the underworld of gangs is thrilling , could go for a bit more bloodshed on the collectors part , and a bit less of the politics but it was overall a good movie id watch again, hope ayers puts out more like this , cause whats considered to be movies in this day and age are trash, tired of the monotonous cliched action thrillers that are usually made. Need more like this showing the dark grizzley side of things . and this movie shoulda been made into a tv series instead ahowing the coming up of the tax collectors woulda been a series that would be exciting to watch"
344,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Positive%20Reviews,derekjaypost,"Sep 1, 2020",10,"Thought the movie was great, definitely going to buy the film on dvd when it comes out to watch again."
345,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Positive%20Reviews,Ryl3001,"Aug 19, 2020",8,"Trust the audience score across the board. It's not a masterclass in character development, nor should it be. It's a solid action flick, great acting, well shot, and a fun ride! If Shia's character was not outrage fuel, the critics would probably review it higher. Why do our favorite comedies and action flicks always get bad reviews? Because people get paid money to jump on bandwagons and crap on our taste. Watch this movie, I'll bet you like it."
346,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Positive%20Reviews,LegendaryKirin,"Aug 11, 2020",8,"This film depicts an old style of chicano culture found through LA, with families associated with gangs or the cartel. Most Meta reviewers are Caucasians that think right off the bat think that the film is racist and full of stereotypes, but have no idea what it was like living in the ghetto or the projects in California. From La to Oakland drugs, money, and violence has plagued the streets, but nothing matches to what the cartel or Mexican, Hispanic, Chicano gangs are capable of and this film shows that true darkside of it all. Images that you only could find on bestgore rides through this movie keeping focused on every character especially Shia LaBeouf's. Kreeper is just a straight up sicario and just by watching his character you can feel the natural psycho extert off Shia and realize why Hollywood won't give him roles anymore and its just because he makes it feel too really. The gruesomeness throughout film just reminds you of what Mexico deals with on the regular and could not imagine this happening today in California since it takes place in the ghettos of LA. But the movie did fall short with feeling rushed kind of loosing character development and moving so quick that it felt like you missed so much from the main characters that weren't kreeper. But the film was overall enjoyable and not the worst thing that has been released this year and can find yourself relating to the film if you grew around the a ghetto area because thats the only way you'd figure out if they just straight stereotyped everyone in the film which they did not because the main characters wife works for a large company and is actually the smart one since she handles the accounts or if thats really how they act at times. The film could have been better, but i was glad to see something realistic instead of a special effects film that makes no sense for once. So all and all I recommend this film much more than anything Netflix is making at the moment."
347,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Positive%20Reviews,Renzesc,"Aug 10, 2020",10,[SPOILER ALERT: This review contains spoilers.]
348,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Positive%20Reviews,Jgg514,"Aug 10, 2020",9,Slow at the beginning but it let you see so much about gang member and then the action starts and it goes wild. Please don't be a baby and think this goes against latinos. I am one myself and i did not complain about the movie. I hope you will enjoy it as much as I did.
349,https://www.metacritic.com/movie/the-tax-collector/user-reviews/?filter=Positive%20Reviews,Borrayo,"Aug 9, 2020",10,[SPOILER ALERT: This review contains spoilers.]
350,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Positive%20Reviews,Dostoyevsky3,"May 5, 2020",10,"Once again, God's Not Dead is being hated because of the abuse and harassment against God and Christianity, because when other films showcase their anti-christian believes they get to be critically acclaimed. God's Not Dead 2 which is a more satisfying sequel reveals that same kind of discrimination marking this film as poetic justice."
351,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Positive%20Reviews,BRZL,"May 19, 2019",10,[SPOILER ALERT: This review contains spoilers.]
352,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Positive%20Reviews,junestoyer,"Apr 5, 2018",10,"This sequel to God's Not Dead, will not disappoint fans. In fact, there are going to be times when you will be brought to tears over what the characters are going through and other times when you will find yourself saying out loud, ""God's NOT dead, He's surely alive!"" This is a timely movie, especially with the current political climate. It is an important film to watch with your family, especially if you have children. The film provides a realistic example of how quickly someone of faith can be tested and tried by society. Melissa Joan Hart was perfect for this role! It was a treat to see Pat Boone again on the big screen!"
353,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Positive%20Reviews,TheChosenOne7,"Feb 6, 2017",10,Excellent movie. Ive known for a long time that Metacritic's user base is mostly composed of god hating **** hybrids (as seen rioting and setting flames to cities in America) but the response here proves that beyond a doubt. If you're an actual intellectual (rather than a self proclaimed pseudo-intellectual like many here are) then you'll really enjoy this film.
354,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Positive%20Reviews,ISCybercoreSI,"Jan 31, 2017",10,"Esta película nos demuestra que Yisus envió a sus directores traidos del cielo para derrocar a La La Land (Que en hebreo antiguo LaLaLa significa Demonio Triple) y Del cine demoniaco como Pulp Fiction (dirigida por el devorador de bebés y ateo Quentin Tarantino) y Ciudadano Kane (Orson Welles vendió su alma al diablo para ganar popularidad y ser la mejor pelicula de todos los tiempos según los herejes y adoradores de Lucifer), los usuarios le dan malas notas porque no aceptan a su salvador, vean la película 10 veces mientras rezan unos 10 padres nuestros y purgen a los iluminatis y los veneradores del demonio. Jesús se los agradecerá y obtendrán un lugar en el cielo que merecen.

Sarcasmo modo OFF."
355,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Positive%20Reviews,WagnerPaivaBr,"Jan 16, 2017",10,"God is not Dead 2 is an beautiful movie. However, if you are a unbeliever, you will either hate it or become a christian, there is no other way around it. The gospel message inside this very will made and performed flick is so powerful that it is impossible to see it with a impartial mind. If you are born again, you will cry tears of joy multiple times, if you hate God, you´re going to hate everything about this movie. It is a landmark in spiritual cinema and should be watched by everyone that knows the Lord."
356,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Positive%20Reviews,MrGreenTurtle,"Apr 25, 2016",9,"is is an encouraging movie. It expresses the faithfulness of God, and the real hope found in the name of our savior. Atheists may not like it, but this is a very good representation of their aggression and anger towards Christians every day. It even goes as far as to prove the existence of the man named Jesus (whether or not someone is willing to believe that he is the son of God is another story). Yet, their responses to our faith are understandable, being as the existence ****, and the right to believe in one stands in the way of their awful agendas.  

Man loves darkness, and therefore his works are evil. Light and darkness cannot truly coexist (one will always try to snuff out the other) and God's Not Dead 2 portrays this concept perfectly. The world's persecution of Christians is only going to get worse as time presses on, and one day soon we are going to be forced to make a very hard choice, very much like the main character: Grace Wesley. Do we stand with God and lose everything - maybe even our lives, that we may have life more abundantly in heaven, or do we abandon him for the fleeting, disintegrating lusts of the flesh? Do we let fear of man overthrow our hearts, or the unconditional love of God fill us with overflowing peace and rest in the face of darkness?  

This movie will remind us that we can trust God even when life gets dark. We stand together as the children of God, born again through Jesus' ultimate sacrifice for our sins and we are part of his kingdom. But we need to press in to Christ and let him present his goodness to us in all things. Ask and we will be given, knock and the doors will be opened to us. If we hunger and thirst in the spirit, we will be filled with the bread of life and given living water. Everything we will ever need (physically & spiritually) will be found through resting in God's love. We need to keep our focus on Jesus, lest we sink in the midst of a storm - for storms are coming. But God's love for us all is unmeasurable and he will never leave, nor forsake us. He is always there right beside us, and that is what I got from God's Not Dead 2.

Final Thoughts: If you are a born again believer, this movie will lift you up! I always find it amusing that whenever a great christian movie is released to the public, a parade of Atheists attack it with a storm of hateful reviews. As Christians, we don't send a renegade of nasty reviews everytime a hollywood classic comes out, simply because it doesn't agree with our bible or line up with our spiritual beliefs. It doesn't bother us because we're looking to the light-and the light completely over powers the darkness. Yet, to those living in the darkness, a movie like God's Not Dead 2 shines so brightly on them, that all they can do is try and push it back. It really just goes to show how real of an enemy we actually deal with.

Atheists don't realize it, but the devil uses them like pawns in an obvious attempt to steer believers away from receiving the messages of true Christian movies. He knows the power and effect that they could have in our hearts or in our lives. Infact, the nasty reviews I saw attatched to the first God's Not Dead was the very reason I almost never watched it at all. But a friend later recommended it to me and my parents even asked if I wanted to watch it with them, so I obliged. And afterwards I felt encouraged and desiring a deeper relationship with Jesus. It was an excellent Christian movie, and the sequel is a powerful addition.

Pay absolutely no attention to a single atheist opinion of this title. Don't let them steal the healing message that God has for you here. At the same time, if you are a christian just looking to be entertained, you may still miss the true point of God's Not Dead 2. But if you are looking for an honest word from the heart of God then I can promise that you will not find disappointment. God bless!"
357,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Positive%20Reviews,TheQuietGamer,"Apr 8, 2016",7,"The first ""God's Not Dead"" tried to uplift Christians and convict nonbelievers. The latter of which it largely failed to do thanks to it's awkward nature and a rather harsh depiction of the very people it tried to minister to. For the sequel that issue has been avoided. This time around the focus is solely on entertaining a Christian audience while delivering a message to said Christians with little to no preaching at nonbelievers. As a result it's a better film in several ways.

That's not to say all of the issues from the previous movie have been fixed. It still suffers from awkward moments, pacing, and writing early on before the actual case takes place. The side-plots do a better job this time around of connecting back to the main conflict, but still feel underdeveloped.

As for the movie's message it's all about standing strong in your faith. The court room drama aspect of the film is all about showing ways to defend our views. It's strategies are defense, but somehow the message is offense. There's a bit of a clash there as the film keeps saying ""we're at war"" and ""we need to fight back,"" but it's constantly playing defense. It's telling us to get ahead of the game, but is having it's characters sit back and wait the fight to come to them. The film has a conflict with it's conflict.

God's Not Dead 2 manages to avoid some of the shortcoming of it's predecessor, but adopts some of it's own along the way. Overall though I can't help but feel that it's a better movie seeing as how it almost solely focuses on entertaining Christians, the only audience who will appreciate it anyway. There is perhaps some pandering at times, but overall this is a movie that built around pleasing it's expected audience. No more, no less.

As a result if you aren't of the faith then I can't recommend it. Especially if you didn't enjoy the first. It's got it's issues and really only Christians are going to put up with them. As a Christian I can say that I enjoyed the new direction and was completely aware that this was built from the ground up to please me. It didn't always succeed, but I enjoyed the overall movie. So for Christians, yeah go watch it. For nonbelievers, this isn't something you'll enjoy in the slightest. At least not without a sense of curiosity, forgiveness, and an open-mind."
358,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Positive%20Reviews,Fioranelli1,"Apr 6, 2016",10,"Powerful and beautifully crafted....seeing it for a second time this week. This movie is so timely as it reflects the reality of today's Christians as we have become the persecuted, the quieted, and the object of a new world order. Pay attention to details, and the irony of such. I applaud the Writers, the Director, the Actors, and the Crew for their courage to take on such a profound issue in a time when it is not ""politically correct"" nor socially accepted in certain company. Applause happened numerous times in our theater this evening. I hope the Artists behind this moving film will continue with more like this. I give two thumbs up and would offer ten if I had them !!"
359,https://www.metacritic.com/movie/gods-not-dead-2/user-reviews/?filter=Positive%20Reviews,BIGVON777,"Apr 3, 2016",8,"Eye Opener for the Logical Seeking Truth

This was really a great movie. Love the twist at the end. The movie present legal arguments for it cause, moving heartfelt storyline, historical facts, and end game agenda of the rebellion.

You will see historical questions from student in a public education classroom with a historical answer that leads into the meat of the movie. As legal action is being taken against people all across the nation for their faith even when no crime has been committed this movie reflects that action to you the viewer.

Actor here are well known for  the genre and perform excellent as we expect.

Don't leave when you think the movie is over, God's Not Dead 3 might be in the making. By the end of the your singing with the movie. But the comes the post credit scene."
360,https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Positive%20Reviews,MikeTepelus,"Dec 28, 2021",10,"What started as an ideal weekend on a tropical paradise island turns out to be too good to be true.

Lured by the idea of realizing their deepest desires, some tourists believe it to be a joke at first, but they have to see through their fantasies to the very end, while some ones' fantasies may be other ones' nightmares.

While going through the movie, the main idea and moral of the story slowly gets into shape.
Welcome to fantasy island!"
361,https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Positive%20Reviews,Willywonka180,"Dec 2, 2020",7,"It’s a fun movie with a fun concept! What’s there to hate? Well a lot, I think this movie is trash but it’s fun trash!"
362,https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Positive%20Reviews,hedaleeshy,"Sep 14, 2020",7,"As it certainly isn’t a bad movie I can’t say it’s good either. The plot twist at the end is something so cliché and could have been spotted from a mile away, the only mystery was who it was gonna be until you get to a certain scene and things tie together you notice something and that’s the dead giveaway. All in all the movie is entertaining and I enjoyed watching it."
363,https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Positive%20Reviews,Kenni14,"Sep 6, 2020",7,[SPOILER ALERT: This review contains spoilers.]
364,https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Positive%20Reviews,JaxerZr,"Jul 29, 2020",10,The Film is not so bad as the reviews are it's a good watch thing. Great story and suspence is kept till the end. Good for a one time watch.
365,https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Positive%20Reviews,Ralfbergs,"Apr 19, 2020",7,I liked it. Was a bit cheesy towards end and kinda weird thinkin for many characters and their actions. But I do guess for people who watched original series this might have felt bad so low reviews
366,https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Positive%20Reviews,tonytnt,"Feb 28, 2020",8,better than I expected. don't believe all the bad reviews.i liked the twists in the plot and the interweaving of the main characters.
367,https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Positive%20Reviews,HP5451,"Feb 20, 2020",9,"Not necessarily a horror film, but definitely the next great thriller. Packed with twists that you WILL NOT see coming and a genuinely fun storyline, Fantasy Island does not disappoint. It really is every adrenaline junkie's fantasy."
368,https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Positive%20Reviews,Davrosdaleks1,"Feb 16, 2020",7,"Fantasy Island, based on the 70's TV show, takes the concept of the original, an island where your dreams come true, and adds a dark twist to the proceedings as a group of visitors find their dreams becoming nightmares. I know making a different genre out of a show whose star has faded may seem like an odd choice, but they did make two successful comedies based on 21 Jump Street. Plus the nice thing about working with a property that the newer generation was never familiar with is that you get leeway with creative changes. (Note to self: work on script for Petticoat Junction political thriller.) I don't think this is perfect, but it is an interesting watch.

This actually honors the feel of the original far more than the commercials made me thought it was going to. A good part of the beginning and middle is looking at the characters' fantasies before anything goes crazy. (This PG-13 film is kind of more a dark fantasy than full horror.) All the characters have their personal conflicts and lessons. Each fantasy is distinct and I found them all rather interesting. There were a lot more twist and turns than I'd anticipated.

Though there was a lot I liked about this, it could've been better. It's one of those cases where the director/writers had good ideas and came from a positive place but couldn't reach their full potential. The dialogue is often basic or just weak. The actors aren't able to do much with it. We're talking about a cast with experience too, not a bunch of newbies. Pretty Little Liars' Lucy Hale particularly fumbles and Michael Pena as Mr. Roarke, the one running the island, is hit-and-miss.

A lot of people are downright hating this movie. I think that's bit much. Personally, I think it'so-so at worst. I think it's worth your risk seeing it at some point. It feels a little different than most films."
369,https://www.metacritic.com/movie/blumhouses-fantasy-island/user-reviews/?filter=Positive%20Reviews,JamesDickinson,"Feb 16, 2020",10,[SPOILER ALERT: This review contains spoilers.]
370,https://www.metacritic.com/movie/norm-of-the-north/user-reviews/?filter=Positive%20Reviews,Undram,"Jun 30, 2024",8,I would recommend to watch this movie and I love the movie characters. Acting was good.
371,https://www.metacritic.com/movie/norm-of-the-north/user-reviews/?filter=Positive%20Reviews,XzaverOfficial,"Dec 7, 2023",7,"Even though this is kinda bad, this is kinda good btw. Decent CGI animated film."
372,https://www.metacritic.com/movie/norm-of-the-north/user-reviews/?filter=Positive%20Reviews,Pen123456,"Sep 23, 2023",7,I Love This Movie! It's So Funny! And Underrated!
373,https://www.metacritic.com/movie/norm-of-the-north/user-reviews/?filter=Positive%20Reviews,FrontlineRebel,"Jan 31, 2019",10,"This piece of art cannot be described with a mere review, the CGI is fantastic, the story is beautiful, Norm is actually a very nice person. The list goes on and on, Masterpiece
(By the way, this is sarcasm, this movie is hot garbage and would not recommend to anyone"
374,https://www.metacritic.com/movie/norm-of-the-north/user-reviews/?filter=Positive%20Reviews,dogskie,"Jun 8, 2018",10,[SPOILER ALERT: This review contains spoilers.]
375,https://www.metacritic.com/movie/norm-of-the-north/user-reviews/?filter=Positive%20Reviews,AnimationLover,"Jul 9, 2016",9,"Before you think I'm crazy, let me explain. This movie is hilarious. Not because of the ""jokes"". Because of the plot holes, horrible voice acting, and the fact that this was supposed to be a straight to video movie but it somehow made it to theaters. In terms of quality, this movie deserves a 1, but in terms of how much I laughed my ass off, this movie deserves a 9."
376,https://www.metacritic.com/movie/norm-of-the-north/user-reviews/?filter=Positive%20Reviews,Shpoovy,"Feb 19, 2016",7,"I haven't actually seen the movie, but the trailer made it clear that god has abandoned us.
It was ok, i guess. *fillerfillerfillerfillerfillerfiller*"
377,https://www.metacritic.com/movie/norm-of-the-north/user-reviews/?filter=Positive%20Reviews,aquamovielover,"Feb 6, 2016",7,To me the movies message is powerful. Animation is good. But jokes are stupid and everyone except norm is forgettable. But I personally found it good so if i Have to fight to say it good ill report.
378,https://www.metacritic.com/movie/norm-of-the-north/user-reviews/?filter=Positive%20Reviews,normofthenorth,"Jan 16, 2016",10,"This was a fantastic movie, in my opinion. It has received a lot of hard reviews, however you can trust me when I say Norm of the North combines loveable character, with a surprisingly deep and thoughtful plot. Best movie of the year so far... Will probably win best animated flick in many awards."
379,https://www.metacritic.com/movie/geostorm/user-reviews/?filter=Positive%20Reviews,ProfAmateur,"Oct 3, 2023",7,"I found the scenario with the weather control and the abuse of the system very interesting. I think the story also had the potential for a multi-part series.

99% of the scenes are shot in the studio, so the quality suffers a bit."
380,https://www.metacritic.com/movie/geostorm/user-reviews/?filter=Positive%20Reviews,CoreGamer1408,"Sep 10, 2023",7,"Really don't get the low scores critic or low users scores? Entertaining enough over the top mad science disaster movie with political shenanigans. Some of the eco warrior message stuff maybe laid on a bit to thick, but the actors general performances and overall story was fine. Some really cool looking special effects considering this wasn't a big budget movie and all that. Yeah I could easy rewatch this one for sure."
381,https://www.metacritic.com/movie/geostorm/user-reviews/?filter=Positive%20Reviews,Polloaro,"Nov 22, 2020",10,"Excelente película, mantiene la acción y el suspenso en todo momento. Es una película para ver y pasarla bien cuando uno está aburrido. Volvería a verla!"
382,https://www.metacritic.com/movie/geostorm/user-reviews/?filter=Positive%20Reviews,Ikereviews1,"Aug 18, 2019",8,Geostorm is a underrated movie. The movie has a great storyline and has a tense ending and this is a movie about why we shouldn't control the weather as people can hack into it. Also the movie has great visuals. I liked it geostorm was a fun movie to watch.
383,https://www.metacritic.com/movie/geostorm/user-reviews/?filter=Positive%20Reviews,DominArsen,"Dec 8, 2018",7,"GEOSTORM
2012, Le Jour d'après... Quand le style ne trompe pas, on se demande où est Roland Emmerich? Ne cherché pas la patte de Roland Emmerich est partout, mais il n'est pas dans le générique...
Le but est de réparer une station qui gère la météo et pour dire vrai tout va plus loin que le jour d'après.. Mais ça va moins loin qu'un 2012.
En tant qu'admirateur de se genre de film #FinDuMonde il ne ma pas déçue et je l'est trouver beaucoup mieux qu'Independance Day 2! Pourquoi ? Geostorm filme les personnes qui subissent avant de filmer la planète! Cette valeur d'échelle qui revient aux origines me plait tout simplement parce qu’on'a plus d'émotion à voir des gens qu'à voir une planète surtout quand on aime la science-fiction.
Un entre-deux qui me fait plaisir!
Les effets spéciaux sont très beaux à part une partit de la fumé...
Les musiques sont oubliables...
Un film fun! Allé le voir sans cerveau... car inutile de creusé loin pour trouvé la faille!"
384,https://www.metacritic.com/movie/geostorm/user-reviews/?filter=Positive%20Reviews,mehdik,"Jul 30, 2018",10,"just forget about all the bullshît said on this page, this a good movie yall should go and watch it, I loved it ."
