movie_url,username,date,score,review
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,RefinedInsights,"Aug 25, 2024",9,[SPOILER ALERT: This review contains spoilers.]
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,the_matriarch,"Jul 11, 2024",7,Realism to the point it's painful to watch. Addiction is brutal to see like this.
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,Maverick_2023,"Aug 24, 2023",9,Finally got around to seeing this film. Baffled by the number of people who appear to dislike this film because they didn’t like the character. Very odd standpoint. Adam Sandler does very well in this and the tension and suspense is maintained right to the end. Seems a bit odd to start recommending a 4 year old film to everybody but if there is anyone who hasn’t seen it yet then I’m definitely going to suggest they do.
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,JesseDillinger,"Apr 23, 2023",8,This isn't something I'd probably ever rewatch and the ending is very unexpected for me. But I enjoyed it
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,CarlElmore,"Nov 22, 2022",9,Both the Safdie Brothers and Adam Sandler's best film. Pure tension and uneasiness for two hours.
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,AJ_13,"Aug 3, 2022",7,"A chaotic first act, entertaining second one and tense finale.

I struggled to get aboard Uncut Gems' tone and rythm during its first half, but went slowly growing on me. I would say that despite it's 130 minute runtime it felt a bit overlong, probably caused by its relentless and overwhelming pace."
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,Blokin,"Jun 11, 2022",9,"Lesser minds rated this as “typical Adam Sandler movie” despite the fact that he had nothing to do with it besides starring. The acting from the entire cast throughout is exceptional! Mostly amateur actors in supporting roles, and they make all the difference. Brilliantly cast, brilliantly directed, acted, written. Anything BUT a topical Adam Sandler movie."
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,IndieLove23,"Apr 30, 2022",9,"Ahhh good ol' Safdie brothers ay, what can I say. They just won't let you take a breather for a bit. It's thrilling, exciting, stressful, and chaotic. Safdie brothers are one of my favourite directors currently and what they have achieved with this film only excites me more for their future. Adam Sandler does a fantastic job at bringing his character to life, easily became one of my favourite fictional characters."
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,LuissDt,"Apr 18, 2022",10,"Uncut Gems is a diamond in the rough, because it still has part of sandler's classic stupid humor, the anger, anguish and frustration of the good that it causes, making it a surprise"
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,AssPussi,"Mar 30, 2022",10,"cting across the board is 10/10. The Directors did a great job showing the human emotion with betting on sports. It's funny, tragic, and exciting. One of my favorite films in 2019."
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,drlowdon,"Dec 31, 2021",7,"When jewellery store owner and gambling addict Howard Ratner acquires a rare black opal, it sets off a series of events beyond his control.      Lead by an excellent performance from Adam Sandler, Uncut Gems is almost relentless in its intensity, to the extent where it’s often anxiety inducing to watch. I’m fairly sure that was the intention of the Sadfie brothers when they set out to make this film, but people will have different opinions on whether or not it makes for enjoyable cinema."
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,JJ2FAS4U,"Dec 29, 2021",9,----------------------------------9.0/10-----------------------------------
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,davygravy93,"Dec 11, 2021",7,"Overall I enjoyed Uncut Gems, Sandlers performance was easily the best part of the film but for me what really dragged it down was the unrealistic scenarios and erratic pacing that took me out of the movie. I refuse to believe that any person regardless of how impulsive they are would willing give away the thing they planned to get for 17 months on a whim."
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,jhonatans,"Nov 24, 2021",8,"Bom, vendo as criticas de outros colegas, percebo que o objetivo do filme foi atingido.
De fato, o filme nos passa uma atmosfera de confusão. O vicio do personagem principal e o como ele consegue arruinar sua própria vida nos serve de paralelo a nossa vida. O filme me gerou uma profunda reflexão sobre o que é de fato importante na minha vida e se não há alguns vícios que faz com que a minha vida torne-se mais difícil de viver. O filme te prende até o final, na esperança de um final feliz, mas nada como a dura realidade pra nos fazer lembrar que a vida não é uma comedia, mas uma tragédia."
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,Phteve11,"Nov 13, 2021",10,"Just an incredible movie, one of Adam Sandler's best performances in a dramatic role"
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,NickTheCritick,"Nov 3, 2021",10,"This film is an improved version of Safdie's earlier film ""Good Time"". Here the anxiogenic capacity of the Safdie brothers is raised to the maximum level. Tension and anxiety are raised to the stars here. The two young directors also prove to be great actors directors, since Sandler provides the best performance of his career overcoming his PDL one. This movie is full of anxiety, suspense and action in perfect Safdie's style, and from the start to the end it is entertaining as hell. This movie may be less engaging on an emotional level if compared to his smaller brother ""Good Time"" because you can't feel empathy for any of the characters here. But its anxiogenic properties are as intense as they get. A perfect movie, a true (uncut) gem."
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,bshu89,"Aug 13, 2021",8,"Sandler, without a doubt, gives the performance of his career in Uncut Gems. Going into the film, even being a huge fan of A24, I really didn’t know what to expect. The film wasn’t on my radar at all, but I decided to give the film a chance - and I’m so glad I did.

Uncut Gems is a high-anxiety thrill ride from start to finish. It’s absolutely one of the best films of the year, and even though I am not a huge fan of the ending, I couldn’t recommend this film more. The experience I had with it was one of a kind and I’ll definitely be adding it to my collection upon its home release."
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,superbat,"May 8, 2021",9,"Uncut Gems was an anxiety-inducing thriller which one of the best films of 2019. It centers on the life of Howard Ratner, an ambitious jeweller who makes the biggest bet of his life - in the hope that his various personal and financial problems will cease to exist. Watching this film is like going on a rollercoaster. The movie progresses at a rapid pace, and you sit helplessly as you watch Ratner fall further into the abyss with every poor choice that he makes. There are moments when you cheer, as well as moments when you close your eyes in fear. Like the end of such a rollercoaster ride, the ending of this movie will leave you winded. Undoubtedly, the main highlight of the movie is Adam Sandler's scintillating performance as the troubled jeweller. The supporting cast is solid too, particularly first-timers Julia Fox and Kevin Garnett. Without a doubt, Uncut Gems is a must watch."
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,r96sk,"Mar 7, 2021",9,"Quality!

'Uncut Gems' is an absolutely thoroughly thrilling watch, the plot is so chaotic and high paced that it's practically impossible to not have a fun time with it. The cast do terrific work, typified by the tremendous Adam Sandler.

Sandler (Howard) is unquestionably the star of the film, he gets a lot of stick for a lot of the roles he usually plays but this is far from anything I've seen him portray. He still shows his funny side no doubt, but he adds much more to make it a memorable character - which is a rarity for him.

Lakeith Stanfield, Julia Fox, Kevin Garnett and Eric Bogosian are all good too. The score is pretty solid, also. There isn't much more to note really, it's a crime thriller and it absolutely nails that realm. Great film."
https://www.metacritic.com/movie/uncut-gems/user-reviews/?filter=Positive%20Reviews,Loganwellness,"Feb 22, 2021",9,"Funny and hilarious film for a crime thriller with Adam Sandler in it, it's a great film."
https://www.metacritic.com/movie/little-monsters/user-reviews/?filter=Positive%20Reviews,TVJerry,"Jan 8, 2021",8,"Alexander England plays a hapless musician who escorts his nephew on a kindergarten field trip (Lupita Nyong'o is the teacher). Soon after they arrive at the petting zoo, there’s a zombie outbreak and they have to protect this kids. Yes, this is a comedy…and a fun one. These 5-year-olds are delightful (esp. a deadpan Diesel La Torraca as the nephew). Nyong’o reveals her comic charms and action chops, but the highlight of her performance is her rendition of “I Don’t Want to Live on the Moon.” Josh Gad also takes a riotous turn as a kid’s show host with a bad attitude and a potty mouth. This Australian import has enough quirky edges and snappy writing to make it thoroughly clever and ultimately very sweet (who ever thought I’d say that about a zombie flick?)."
https://www.metacritic.com/movie/little-monsters/user-reviews/?filter=Positive%20Reviews,JLau,"Sep 25, 2020",7,[SPOILER ALERT: This review contains spoilers.]
https://www.metacritic.com/movie/little-monsters/user-reviews/?filter=Positive%20Reviews,MiloGray,"Feb 16, 2020",8,A really sweet film that I encourage everyone to watch. It’s not the greatest film in the world but I loved the message that it was trying to convey. My IG: @****
https://www.metacritic.com/movie/little-monsters/user-reviews/?filter=Positive%20Reviews,ajzeg01,"Feb 13, 2020",7,"This is a very cute and funny Australian horror-comedy about a kindergarten class caught in a zombie apocalypse. It’s actually a Hulu original, but it showed up on Hoopla a little while ago so I could actually watch it. The main dad character starts out SUPER unlikeable, but he gets better as the film goes on. I’m a believer that a protagonist does not have to be likeable, relatable or a good role model. They must be understandable and interesting, and this movie checked all those boxes for me. Josh Gad is also in this movie. He’s really annoying. He plays kind of a Pee Wee Herman-style kids entertainer, but he’s really a big jerk. I feel like I’ve seen that before in other movies, Death to Smoochy comes to mind. The story is also a pretty basic zombie horror-comedy setup and execution, not that different from Shaun of the Dead or Zombieland. Nothing too original going on. However, the best part of this movie that makes it worth watching is Lupita Nyong’o as the kindergarten teacher and her class. They bring the laughs and they bring the heart! She is really excellent in the role, and she’s a damn good singer too! The child acting I thought was quite good as well! As someone who is interested in becoming a teacher myself, I really got into this movie and enjoyed it a lot! I’d say it is worth a watch if you like horror-comedies or like working with kids. It’s fun."
https://www.metacritic.com/movie/little-monsters/user-reviews/?filter=Positive%20Reviews,Stream2BigScree,"Jan 28, 2020",7,"Should you escape Little Monsters (2019)?

The Stream: It takes too long for the monsters in Little Monsters to appear.

The Big Screen: Funny and sweet mixed with the suspense of the zombie chase makes for a good combination.

The Final Bill: Zombie comedies have been done before, but this one has Lupita Nyong’o kicking butt and saving children.

-Trip Fontaine

Little Monsters premiered this weekend on Hulu. No, not that Little Monsters – the classic from 1989 starring Fred Savage and Howie Mandel about the monsters that live under the kid’s bed. Little Monsters (2019) is a little bit Shaun of the Dead and a little bit Kindergarten Cop.  Because this movie is already on a streaming device and “time is money”, I will tell you whether it is worth your time to stream Little Monsters.

From the trailer, you might believe that the movie is about a group of students on a field trip that gets overrun by zombies, and it is. It just takes a good 25-30 minutes to get to any of the monster action. We are transported to Australia where slacker, rockstar wannabe, Dave, is having an ongoing argument with his girlfriend. Needless to say, that relationship doesn’t end well such that Dave moves in with his sister and precocious nephew, Felix. Of course, Dave is inept and inappropriate in caring for Felix until he meets Felix’s luminous kindergarten teacher played by, Academy Award winner, Lupita Nyong’o. Eventually, the kindergarten class embarks on a field trip to Pleasant Valley Farm, which is next to a U.S. military base where some unexplained experiment is going on and going wrong. Zombies ensue.

Sure, it is a bit derivative of these other zombie comedies and other movie clichés abound. England’s character is the cliched unreliable uncle. Josh Gad plays a children’s television host, who is not-so-surprisingly less kid friendly off camera. Zombies stalk the set and crave flesh as they are known to do. The biggest savior/revelation for the film is Nyong’o. She sings, she kills zombies and she’s a delightful presence as the kindergarten teacher every 5 year-old should have. It is refreshing to see Nyong’o as the object of affection and a romantic lead here, and she has nice chemistry with England. There are some laughs here and there and some good music, if you’re a Taylor Swift fan especially. The zombies are grotesque-looking, so the makeup was on point. There are some really tense moments where you do not know whether they all will make it.

Ultimately, Little Monsters is not a must see film. If it were in the theater, I’d tell you to skip it. Since it is already on Hulu, it is probably a movie to watch on a lazy Sunday afternoon, especially with Halloween coming up, even if it is just to marvel at how remarkably talented Lupita Nyong’o is. I wish she had more starring roles.

Great job, Trip! I must agree but with a caveat for the new parents in the world out there. If this came to theaters, I wouldn’t say completely skip it but it is must definitely a streaming gem. We haven’t seen a movie where toddlers are put in such peril. This movie is basically every new parent’s nightmare! For those of you with a kindergartener, I might say definitely check this out for the Halloween season, even if it’s for zombie apocalypse preparation. And for those of you looking to netflix and chill in this ghastly time of year… definitely check it out."
https://www.metacritic.com/movie/little-monsters/user-reviews/?filter=Positive%20Reviews,jared1209,"Jan 16, 2020",7,It provides a few good laughs whilst remaining fun throughout the entire film. Unfortunately the zombie parts feel a little low budget. Shoutout to Australia representing but how crap that it made zero impact in Oz.
https://www.metacritic.com/movie/little-monsters/user-reviews/?filter=Positive%20Reviews,marcmyworks,"Nov 25, 2019",8,This film is an original take on a genre that has been done to death (pun intended). Alexander England perfectly portrays down-and-out loser musician Dave with Lupita Nyong'o's adorable Miss Caroline. Feel-good fun for (not) the whole family
https://www.metacritic.com/movie/little-monsters/user-reviews/?filter=Positive%20Reviews,Bertaut1,"Nov 14, 2019",8,"Funny and heart-felt, anchored by another superb Lupita Nyong'o performance

Kind of like a cross between Kindergarten Cop (1990) and Shaun of the Dead (2004), Little Monsters is a hilarious and unexpectedly moving piece of work. The storyline is unquestionably clichéd – a loser who cares only about himself is forced to protect others, realising he's been a **** and must change his ways (with the help **** woman, of course). We've seen this narrative template countless times before. But what's extraordinary about writer/director Abe Forsythe's Little Monsters is that he's able to create likeable characters and elicit genuine emotion from an archetypal structure (the zom-com) that seemed to be in its death throes.

Dave (Alexander England) is a man-child whose life is going nowhere. Unemployed and recently separated from his girlfriend Sara (Nadia Townsend), he moves in with his sister Tess (Kat Stewart) and her son Felix (Diesel La Torraca). Taking Felix to kindergarten one day, Dave meets and becomes infatuated with Felix's teacher, Miss. Caroline (the always radiant Lupita Nyong'o), and when a school trip to Pleasant Valley Farm petting zoo requires an additional chaperone, Dave leaps at the chance. However, an accident at a nearby US army base releases a horde of zombies, and so, trapped in the zoo and determined not to upset the children, Caroline must try to convince them that everything they see is part of an elaborate game.

The thing that struck me most about Little Monsters wasn't the zombies or the comedy, but the emotion; Forsythe never allows the humour to dissipate, constantly tempering the sentimentality. And it's a sentimentality that feels authentic and, more importantly, feels earned. Forsythe, whose son is five and has just started kindergarten, was inspired by his personal experience of anxiety upon handing his child over to a kindergarten teacher, with the zombies introduced later. This is an important point, as they're a means to an end, with no real importance vis-à-vis what the film is trying to say - which is that children can confer strength and, with their uniquely innocent perspective, offer a non-judgmental and often exceptionally perceptive view of the world.

The film's comic structure definitely has a vibe of La vita è bella (1997), with Forsythe getting a lot of mileage out of Caroline trying to keep up the illusion that everything is a game – zombies chasing people is a game of tag; the longer the children all survive, the more levels they will complete in the game; the blood all over Caroline is jam. Even funnier, at one point one of the kids complains because she thinks the zombies look too fake. The film also features one of the best sight gags I've ever seen, involving Dave and a photo of Caroline…or is it? There's also a brilliant scene involving Felix and a Darth Vader outfit, which features him trying to use the Force in a rather awkward situation, later telling Tess, ""I am your father mummy"", a line which made me laugh more than it probably deserved.

In terms of the acting, Nyong'o owns the film – her performance is physical, emotional, authentic, lived-in, and when the time comes, she's fierce and driven, with a real sense of psychological verisimilitude that renders Caroline as a believable, relatable person, complete with human fallibility. She also plays the ukulele for real, has perfect comic timing, and her singing voice is pretty damn good too.

Aside from Nyong'o, the film's other stand-out performance is a wonderfully over the top Josh Gad, playing US children's entertainer Teddy McGiggle. Introduced as a kind of hyperactive but generally affable Mr. Rogers, we soon learn that McGiggle is a cowardly, self-obsessed, alcoholic, sex-addict, who hates children and his comedic companion, a hand puppet named Mr Frogsy. And Gad has a blast digging into this litany of character failings - whether it be tearfully confessing to Dave that he's addicted to sex with single-mothers; drinking hand sanitizer; screaming at zombies, ""I f****d your mother"".

If the film has a problem, it's probably the character of Dave. We're asked to like him from the get-go, but his introductory scenes don't make it easy, as he comes across as a self-important and lazy slob. Of course, that's how he's supposed to come across, as it sets up his redemption arc. Some people, however, will undoubtedly sour to him to the point where that arc seems perfunctory, even cynically fake.

That notwithstanding, Little Monsters is a real gem - rarely have I seen a film so sentimental that avoids becoming turgid. Nyong'o grounds the whole thing, Gad chews the scenery magnificently, and Forsythe nails the comedy/zombie balance. The zom-com subgenre is almost completely in the rearview mirror, but Forsythe has been able to craft an emotionally genuine (and genuinely emotional) film that actually has something to say, and that has tremendous fun saying it."
https://www.metacritic.com/movie/between-two-ferns-the-movie/user-reviews/?filter=Positive%20Reviews,geewah,"Jan 6, 2021",8,Without doubt the best part of this movie are the celebrity interviews and the makers know it. As a fan of the You Tube shorts this movie was always going to satisfy.
https://www.metacritic.com/movie/between-two-ferns-the-movie/user-reviews/?filter=Positive%20Reviews,JordanLayton,"Apr 30, 2020",8,"A bunch of great laughs. Could be called Avengers: Between Two Ferns, but it didn't hold back at all so I'm good. The plot was all that it needed to be - a delivery service for interview moments. Really enjoyed this one and recommend it to everyone."
https://www.metacritic.com/movie/between-two-ferns-the-movie/user-reviews/?filter=Positive%20Reviews,Voodoo123,"Oct 26, 2019",7,"With humour as dry as a mouthful of crackers, BTFTM excels in what it does with Zac a delivering the expected goods. Its interesting to see the expansion of the character Zac plays in the web series with the talented supporting cast doing a good job with their characters here. Overall the writing is sharp and I got the vibe of watching some sort of british docu-spoof like Alan Patridge and The Office. Its a decent watch although I felt a few more interviews wouldve tilted my score higher....(be warned though some ferns were harmed during the production of this movie)."
https://www.metacritic.com/movie/between-two-ferns-the-movie/user-reviews/?filter=Positive%20Reviews,ThanosAnon,"Sep 28, 2019",10,It's extremely uncomfortable until the blooper reel at the end. That makes the movie.
https://www.metacritic.com/movie/between-two-ferns-the-movie/user-reviews/?filter=Positive%20Reviews,dredgman,"Sep 26, 2019",7,"Thoroughly enjoyable. This is a movie that knew what it needed to be: a simple wrapper for the skits themselves. The plot is a throwaway, and that's fine. Those involved know it and treat it with the levity in needs, working in quirky, offbeat humor throughout.

The real gems are the interviews, and they come frequently enough, though a few feel too brief. Stay for the credits gag reel to see some of the funniest jokes that were necessarily cut, as no one could keep a straight face (and viewer laughter would make it difficult to follow the entire interview)."
https://www.metacritic.com/movie/between-two-ferns-the-movie/user-reviews/?filter=Positive%20Reviews,moonman1994,"Sep 24, 2019",7,"Overall score: 6.5/10. Overall I was pleasantly surprised with Between Two Ferns: The Movie. I was a big fan of the original videos when they came back out several years ago, but had little faith in it as a movie. The celebrity interviews are a mixed bag. While Galifianakis's character gets in some very funny barbs the interview's heavily, if not entirely, scripted feel doesn't shock due to contemporary shows like The Eric Andre Show or Who Is America. Both of which elicit a mostly genuine responses from the guests. Between Two Ferns: The Movie manages to rectify the so-so quality of the interviews by virtue of the supporting cast and Galifianakis's zany and often amusing interactions between the side characters. Other than when Will Ferrell's character was on screen, it felt like he was **** the comedy out of the room, the sub plot of the movie tended to amuse. While not every joke landed enough did and the charisma of the supporting cast and the Galifianakis (or lack there of for him) more than made up for some of these sections clunkiness. Overall Between Two Ferns: The Movie was solidly amusing and much better than I had expected from a Full length Between Two Ferns feature. I'd recommend it to anyone with Netflix needing a light chuckle especially if they're ready to feel the nostalgia when the Between Two Ferns theme plays."
https://www.metacritic.com/movie/between-two-ferns-the-movie/user-reviews/?filter=Positive%20Reviews,NotAHero,"Sep 24, 2019",9,I was honestly suprised how from so rude show movie became one of the sweetest comedy in years.
https://www.metacritic.com/movie/between-two-ferns-the-movie/user-reviews/?filter=Positive%20Reviews,jzathajenius,"Sep 24, 2019",7,"Enjoyable for the most part, even if pretty forgettable when all's said and done. The myriad cameos are the highlight, with Zach's interviews never failing to provoke genuine comedy. The patchwork story surrounding the interviews is boring and predictable however, even with the wonderful Lauren Lapkus giving it her all in a supporting role. Even with its shortcomings, its still one of the funniest movies released in 2019, and an easy recommendation."
https://www.metacritic.com/movie/between-two-ferns-the-movie/user-reviews/?filter=Positive%20Reviews,NikolayG,"Sep 23, 2019",7,"It's difficult to rate this movie because, while it is as funny for its full running time as any of the 'Between Two Ferns' internet skits are for their few minutes, it's still essentially more like one long skit than it is like a movie. They do go on the road to interview celebrities and run into various snags, but it only feigns the depth of a full blown movie, with certain key turning points, while its heart is really in its gags. If you go in knowing what to expect you will be entertained. Think, The Office, where Galfinakis is the Michael Scott character."
https://www.metacritic.com/movie/between-two-ferns-the-movie/user-reviews/?filter=Positive%20Reviews,ruairiooo,"Sep 23, 2019",10,This movie is really good. It’s a simple laugh filled movie that knows what it is and the audience it is appalling to.
https://www.metacritic.com/movie/between-two-ferns-the-movie/user-reviews/?filter=Positive%20Reviews,andytronic,"Sep 22, 2019",10,"I was already expecting this movie to be good, being a fan of the director/writer, and most of the main actors, but was pleasantly surprised to find it one of the best comedies I've seen in a while.  Very fun film.  It's funny that people here are criticizing the plot when it's super obvious the plot was intended to be absurdly silly and contrived; it's just a goofy comedy, with mostly improvised dialog."
https://www.metacritic.com/movie/between-two-ferns-the-movie/user-reviews/?filter=Positive%20Reviews,Stevil,"Sep 21, 2019",7,Fun movie with plenty of laughs. Celebs making fun of themselves is refreshing.
https://www.metacritic.com/movie/all-is-true/user-reviews/?filter=Positive%20Reviews,Quartzcat,"Feb 4, 2020",9,"Beautiful understated movie. I loved watching it.
Don't understand the mixed reviews. This movie deserves more praise."
https://www.metacritic.com/movie/all-is-true/user-reviews/?filter=Positive%20Reviews,GreatMartin,"May 24, 2019",8,"As it seems only the British can do, there are 2 scenes in ""All Is True"" that are master classes in acting which would be expected from Kenneth Branagh, Judi Dench and Ian McKellen but a much younger actress, Kathryn Wilder, gives no quarter in being their equal in one of the most important scenes of the movie.

In the particular scene I am referring to William Shakespeare (Branagh), his wife Anne (Dench) and one their daughters Judith (Wilder) are exposing family truths as the screenwriter Ben Elton imagines they would speak yet bringing it in to today's world. When I had time to think about it later I could just imagine a theatre audience seeing it on stage in a play written today and stunning them.

The other scene, between Shakespeare and Henry Wriothesley, the Earl of Southampton, (McKellen) looks into the supposedly love affair between them when both were young men and Shakespeare wrote his sonnets. At one point, without changing a thing, Shakespeare starts talking by reciting one of his sonnets and the Earl recites it back to him. It is as if the two men, not acting, are having a conversation expressing their feelings. Neither sex nor nudity is involved yet you believe you are seeing and hearing both!

While very little is known of Shakespeare's home life, such as the death of his son, Elton presents a plausible story of what may have taken place for the 3 years that Shakespeare returned home to family life after spending most of his life alone in  London at the Globe Theatre which had burned down in 1613.

The only fault, which made it slow moving for only a 100 minute film, is the director's holding on to many unnecessary and lingering nature scenes with the director being Kenneth Branagh.

""All Is True"" might not all be true but it is certainly worth seeing for the acting alone, which shouldn't be but will probably be forgotten at award time."
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,crhcrh,"Jan 3, 2018",10,"Absolutely riveting, entertaining and enthralling.  A total ""knock-out"", excuse my pun."
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,doralane660,"Dec 20, 2017",10,"I watched this on Netflix over the weekend with my family and everyone absolutely loved it.  I'm a huge Tyson fan and I learned things about him that I never knew.  My sister is not a boxing fan, but she thought it was a really interesting and entertaining film, too, because there was much more to the film than just boxing.  It reminded me of a more elevated and better done 30 for 30 because it showcased people's real stories, while still infusing sports."
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,behw,"Mar 30, 2015",10,I really recommend this documentary.  I love the shift that's happening in docs to make them higher quality and more exciting and this one is totally on trend with that.  Just a great experience all around and a phenomenal story.
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,leilarosse,"Mar 30, 2015",10,"This is a serious film with serious messages, but incredibly uplifting.  I have a difficult time watching some docs because they are just too hard to watch, but this was not one of those films.  Yes, there are some tough moments, but the goal is inspiration and that was stand out for me."
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,ghx,"Mar 30, 2015",10,"Super film with a super cast.  The messages, icons and stories relayed throughout the film made it really special to watch and have incredible takeaways."
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,courtneysim,"Mar 28, 2015",10,I actually have seen this movie twice - once at Tribeca and once with friends when it opened in theaters.  It's just so special and difficult to compare to anything else I've seen recently.
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,lydiachamber,"Mar 28, 2015",10,"Wholly surprising socio-economic story, which uses boxers as vehicles for these incredibly important topics.  This film straddle the line between a film about social causes and a character piece, which made is one of the most unique films I've seen."
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,bharmor,"Mar 28, 2015",10,"Mike Tyson, Evander Holyfield and Bernard Hopkins (who I had never heard of) were so incredible in this film!    They were so open and human, making it easy for any viewer to connect with them.  So powerful and so much more than a sports movie."
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,ralphyrox,"Mar 28, 2015",10,I watched this on Amazon the other night and felt compelled to write review on a few sites.  It was really that great!  I was pretty impacted by it for hours and even days after.
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,burningbridges,"Mar 28, 2015",10,"A+ documentary.  I went to the premiere of this film and ever since I have been telling people about it.  Great footage, great storytelling and great messages."
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,frenchy18,"Mar 28, 2015",10,"Extraordinary doc with huge production value.  The cinematography was exceptional and beautiful, which I never find in documentaries.  This was a total mix of high quality filmmaking with real grit.  I highly recommend it."
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,dngith189375,"Mar 28, 2015",10,"I am a female and not always a huge sports fan.  This film appeals to my demographic expertly (not to be sexist), but the incredible emotion and depth expelled through the protagonists was incredibly special."
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,agag259421,"Mar 28, 2015",10,"Superstar cast in a superstar film!  I loved all of the celebrity voices in this one and even with that the stars of the show were the three boxers that were stripped down, raw and real.  I have never seen Mike T. like this before and it was really powerful."
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,redsoxs,"Mar 28, 2015",10,This is a truly outstanding film with a lot of great messages.  There is so much negativity out there these days and seeing things that inspire or make you think twice about goodness are really refreshing.  This film was that for me.
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,benji1985,"Mar 25, 2015",10,"This film is truly stunning.  Not only is it beautifully shot, but the messages and inspiration that you take away from it is extraordinary.  You don't have to be a boxing fan or even enthusiast to truly appreciate this documentary."
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,chch,"Mar 25, 2015",10,"This is the best documentary I have seen in a very long time.  It is riveting, compelling and entertaining with a great deal of heart.  Mike Tyson, Evander Holyfield and Bernard Hopkins exhibit sides of themselves that you never knew existed and the sociological impact of the film's messaging is astounding.  10/10"
https://www.metacritic.com/movie/champs/user-reviews/?filter=Positive%20Reviews,geedup,"Mar 22, 2015",8,"The flick is a good look at legit, boxing champs of the world. Tyson's well known climb, but lesser known as well-Holyfield and Hopkins. Well balanced of the hard work, and the skills/attitude to become the champ, but the mixed culture of empowerment and false security. Good story telling and good footage, along with good interviews to give a look inside the world of these fighters. Some/most is what you know but interesting if you can enjoy the sport."
https://www.metacritic.com/movie/judy-punch/user-reviews/?filter=Positive%20Reviews,DawdlingPoet,"Nov 26, 2021",7,[SPOILER ALERT: This review contains spoilers.]
